gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-fail-9-67d3658d.json;67d3658d;three triple patterns, supply;0;0;0,0;0;9;56392;1488;91393;llama-3.3-70b-instruct;False;False;0;1;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-fail-5-67d35a17.json;67d35a17;three triple patterns, keyfigure;0;0;0,0;0;5;18173;632;41983;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-fail-11-67d362ca.json;67d362ca;three triple patterns, supply;0;0;0,0;0;11;96435;2013;145013;llama-3.3-70b-instruct;False;False;0;1;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-success-9-67d35b5e.json;67d35b5e;four triple patterns, keyfigure;0;0;0,0;0;9;81130;1324;130629;llama-3.3-70b-instruct;False;False;1;0;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-success-7-67d36636.json;67d36636;three triple patterns, geo;0;0;0,0;0,0;7;64307;742;57499;llama-3.3-70b-instruct;False;False;1;0;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-9-67d35cf6.json;67d35cf6;three triple patterns, member;0;0;0,0;0,0;9;118164;1985;144709;llama-3.3-70b-instruct;False;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-6-67d3670a.json;67d3670a;four triple patterns, keyfigure;0;0;0,0;0;6;12959;923;56033;llama-3.3-70b-instruct;False;False;0;1;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-success-4-67d36c4a.json;67d36c4a;one triple pattern;0;0,026200873362445417;1,0;0,01327433628318584;4;10328;576;35386;llama-3.3-70b-instruct;False;False;1;0;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-4-67d35fe5.json;67d35fe5;two triple patterns;1;1,0;1,0;1,0;4;7703;311;21595;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;ceos-of-companies-that-offer-foundry-services-llama-3-3-70b-instruct-state-success-4-67d36462.json;67d36462;four triple patterns, member;1;1,0;1,0;1,0;4;75039;621;53966;llama-3.3-70b-instruct;False;False;1;0;0;0
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-success-7-67d368e2.json;67d368e2;three triple patterns, keyfigure;0;0;0,0;0,0;7;53375;1004;70353;llama-3.3-70b-instruct;False;False;1;0;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-success-4-67d367e4.json;67d367e4;three triple patterns, keyfigure;0;0,2692307692307692;0,3111111111111111;0,23728813559322035;4;15365;466;27769;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-4-67d35c2c.json;67d35c2c;three triple patterns, geo;1;1,0;1,0;1,0;4;14852;648;40030;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-5-67d36671.json;67d36671;one triple pattern;1;1,0;1,0;1,0;5;21004;648;39073;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-4-67d35982.json;67d35982;two triple patterns;1;1,0;1,0;1,0;4;36626;424;31459;llama-3.3-70b-instruct;False;False;1;0;0;0
