gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-success-4-67d39150.json;67d39150;three triple patterns, supply;0;0,1176470588235294;0,18181818181818182;0,08695652173913043;4;20577;808;49208;llama-3.3-70b-instruct;False;False;1;0;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-success-7-67d38553.json;67d38553;three triple patterns, keyfigure;0;0,694949494949495;1,0;0,5325077399380805;7;31359;1012;83615;llama-3.3-70b-instruct;False;False;1;0;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-fail-10-67d38dcf.json;67d38dcf;three triple patterns, supply;0;0;0,0;0;10;66529;1563;150068;llama-3.3-70b-instruct;False;False;0;1;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-success-8-67d38681.json;67d38681;four triple patterns, keyfigure;0;0;0,0;0,0;8;62640;1302;88263;llama-3.3-70b-instruct;False;False;1;0;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-success-6-67d39202.json;67d39202;three triple patterns, geo;0,0;0,0;0,0;0,0;6;41451;502;38404;llama-3.3-70b-instruct;False;True;1;0;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-6-67d38828.json;67d38828;three triple patterns, member;0,0;0,0;0,0;0,0;6;67029;845;72266;llama-3.3-70b-instruct;True;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-5-67d392c0.json;67d392c0;four triple patterns, keyfigure;0;0;0,0;0;5;9629;852;53325;llama-3.3-70b-instruct;False;False;0;1;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-success-4-67d39689.json;67d39689;one triple pattern;1;1,0;1,0;1,0;4;9236;534;33996;llama-3.3-70b-instruct;False;False;1;0;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-4-67d38aea.json;67d38aea;two triple patterns;1;1,0;1,0;1,0;4;8230;301;28604;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;ceos-of-companies-that-offer-foundry-services-llama-3-3-70b-instruct-state-success-4-67d38fc8.json;67d38fc8;four triple patterns, member;1;1,0;1,0;1,0;4;75039;621;63608;llama-3.3-70b-instruct;False;False;1;0;0;0
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-fail-6-67d39577.json;67d39577;three triple patterns, keyfigure;0;0;0,0;0;6;42166;815;59561;llama-3.3-70b-instruct;False;False;0;1;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-success-4-67d39423.json;67d39423;three triple patterns, keyfigure;0;0,2692307692307692;0,3111111111111111;0,23728813559322035;4;15358;470;37666;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-fail-5-67d3872d.json;67d3872d;three triple patterns, geo;0;0;0,0;0;5;12413;830;54228;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-4-67d3922f.json;67d3922f;one triple pattern;1;1,0;1,0;1,0;4;14959;470;30666;llama-3.3-70b-instruct;False;False;1;0;0;0
