gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-fail-6-67d23bbe.json;67d23bbe;three triple patterns, supply;0;0;0,0;0;6;14325;651;45587;llama-3.3-70b-instruct;False;False;0;1;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-fail-6-67d23d46.json;67d23d46;three triple patterns, keyfigure;0;0;0,0;0,0;6;24738;857;52458;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-fail-7-67d231b9.json;67d231b9;three triple patterns, supply;0;0;0,0;0;7;52586;1291;88111;llama-3.3-70b-instruct;False;False;0;1;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-success-6-67d23bf4.json;67d23bf4;four triple patterns, keyfigure;0;0;0,0;0,0;6;44697;753;68777;llama-3.3-70b-instruct;False;False;1;0;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-success-7-67d237d3.json;67d237d3;three triple patterns, geo;1;1,0;1,0;1,0;7;70532;575;83740;llama-3.3-70b-instruct;False;False;1;0;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-4-67d233e3.json;67d233e3;three triple patterns, member;1;1,0;1,0;1,0;4;77263;370;43374;llama-3.3-70b-instruct;False;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-9-67d22e79.json;67d22e79;four triple patterns, keyfigure;0;0;0,0;0;9;72637;1332;97411;llama-3.3-70b-instruct;False;False;0;1;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-success-4-67d2306e.json;67d2306e;one triple pattern;0;0,026200873362445417;1,0;0,01327433628318584;4;9966;524;43239;llama-3.3-70b-instruct;False;False;1;0;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-4-67d23b40.json;67d23b40;two triple patterns;1;1,0;1,0;1,0;4;8540;380;26243;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;ceos-of-companies-that-offer-foundry-services-llama-3-3-70b-instruct-state-success-8-67d23473.json;67d23473;four triple patterns, member;0;0,13333333333333333;0,07142857142857142;1,0;8;172368;1096;99011;llama-3.3-70b-instruct;False;False;1;0;0;0
