gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-success-8-67d3e666.json;67d3e666;three triple patterns, supply;0;0;0,0;0;8;46202;1430;92531;llama-3.3-70b-instruct;False;False;1;0;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-fail-5-67d32386.json;67d32386;three triple patterns, keyfigure;0;0;0,0;0;5;18173;631;41051;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-success-10-67d3281a.json;67d3281a;three triple patterns, supply;0;0,09302325581395347;0,2222222222222222;0,058823529411764705;10;70679;1660;114253;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-7-67d3263b.json;67d3263b;four triple patterns, keyfigure;0;0;0,0;0,0;7;19825;1044;97705;llama-3.3-70b-instruct;False;False;0;1;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-success-8-67d33032.json;67d33032;three triple patterns, geo;0;0;0,0;0,0;8;72971;950;62105;llama-3.3-70b-instruct;False;False;1;0;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-4-67d33075.json;67d33075;three triple patterns, member;0;0;0,0;0,0;4;32461;435;27841;llama-3.3-70b-instruct;False;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-8-67d33092.json;67d33092;four triple patterns, keyfigure;0;0;0,0;0;8;25858;2016;121273;llama-3.3-70b-instruct;False;False;0;1;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-success-4-67d3310e.json;67d3310e;one triple pattern;1;1,0;1,0;1,0;4;5976;458;27817;llama-3.3-70b-instruct;False;False;1;0;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-4-67d32452.json;67d32452;two triple patterns;1;1,0;1,0;1,0;4;9530;377;21563;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;ceos-of-companies-that-offer-foundry-services-llama-3-3-70b-instruct-state-success-9-67d32932.json;67d32932;four triple patterns, member;0;0,4745762711864407;1,0;0,3111111111111111;9;202809;1987;157087;llama-3.3-70b-instruct;False;False;1;0;0;0
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-fail-6-67d32cff.json;67d32cff;three triple patterns, keyfigure;0;0;0,0;0,0;6;42704;913;54497;llama-3.3-70b-instruct;False;False;0;1;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-fail-8-67d32472.json;67d32472;three triple patterns, keyfigure;0;0;0,0;0;8;41926;1263;77008;llama-3.3-70b-instruct;False;False;0;1;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-fail-5-67d328f7.json;67d328f7;three triple patterns, geo;0;0;0,0;0;5;12374;839;48639;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-4-67d32e78.json;67d32e78;one triple pattern;1;1,0;1,0;1,0;4;14959;470;27794;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-4-67d327f6.json;67d327f6;two triple patterns;1;1,0;1,0;1,0;4;36626;424;31215;llama-3.3-70b-instruct;False;False;1;0;0;0
large-suppliers-of-tsmc.json;large-suppliers-of-tsmc-llama-3-3-70b-instruct-state-fail-4-67d32e96.json;67d32e96;three triple patterns, supply;0;0;0,0;0;4;5955;568;31164;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-ireland.json;companies-with-sites-in-ireland-llama-3-3-70b-instruct-state-success-4-67d32a56.json;67d32a56;two triple patterns, geo;1;1,0;1,0;1,0;4;20583;425;29240;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-suppliers-of-large-companies.json;medium-size-suppliers-of-large-companies-llama-3-3-70b-instruct-state-success-4-67d3e644.json;67d3e644;four triple patterns, supply;1;1,0;1,0;1,0;4;15373;517;30577;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-sites-in-nuremberg.json;companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-4-67d328d3.json;67d328d3;two triple patterns, geo;1;1,0;1,0;1,0;4;20284;489;31112;llama-3.3-70b-instruct;False;False;1;0;0;0
sites-of-intel.json;sites-of-intel-llama-3-3-70b-instruct-state-success-4-67d3277b.json;67d3277b;one triple pattern;1;1,0;1,0;1,0;4;35904;509;32759;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-from-china.json;medium-size-companies-from-china-llama-3-3-70b-instruct-state-success-4-67d33263.json;67d33263;three triple patterns, geo;0;0;0,0;0,0;4;57670;539;40846;llama-3.3-70b-instruct;False;False;1;0;0;0
city-tsmc-has-its-headquarter-in.json;city-tsmc-has-its-headquarter-in-llama-3-3-70b-instruct-state-success-5-67d32a79.json;67d32a79;two triple patterns, geo;0;0;0,0;0,0;5;12502;572;35027;llama-3.3-70b-instruct;False;False;1;0;0;0
idms.json;idms-llama-3-3-70b-instruct-state-success-4-67d32893.json;67d32893;one triple pattern;1;1,0;1,0;1,0;4;21590;486;29626;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-in-2022.json;net-profit-of-companies-in-2022-llama-3-3-70b-instruct-state-success-5-67d32f01.json;67d32f01;three triple patterns, keyfigure;0,0;0,0;0,0;0,0;5;29450;760;46632;llama-3.3-70b-instruct;False;True;1;0;0;0
companies-with-ceos-with-publications.json;companies-with-ceos-with-publications-llama-3-3-70b-instruct-state-success-5-67d3316f.json;67d3316f;four triple patterns, member;1;1,0;1,0;1,0;5;79473;602;47268;llama-3.3-70b-instruct;False;False;1;0;0;0
company-that-pat-gelsinger-is-or-was-ceo-of.json;company-that-pat-gelsinger-is-or-was-ceo-of-llama-3-3-70b-instruct-state-success-5-67d323b6.json;67d323b6;three triple patterns;0;0;0,0;0,0;5;24059;658;42025;llama-3.3-70b-instruct;False;False;1;0;0;0
