gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-fail-4-67d24e82.json;67d24e82;three triple patterns, supply;0;0;0,0;0;4;15845;569;44192;llama-3.3-70b-instruct;False;False;0;1;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-fail-5-67d25008.json;67d25008;three triple patterns, keyfigure;0;0;0,0;0;5;17802;625;37861;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-fail-8-67d244fc.json;67d244fc;three triple patterns, supply;0;0;0,0;0;8;61050;1058;71950;llama-3.3-70b-instruct;False;False;0;1;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-success-6-67d24eb3.json;67d24eb3;four triple patterns, keyfigure;0;0;0,0;0,0;6;44697;753;53690;llama-3.3-70b-instruct;False;False;1;0;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-success-7-67d24adb.json;67d24adb;three triple patterns, geo;1;1,0;1,0;1,0;7;70491;540;49003;llama-3.3-70b-instruct;False;False;1;0;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-4-67d2474e.json;67d2474e;three triple patterns, member;1;1,0;1,0;1,0;4;77265;371;41340;llama-3.3-70b-instruct;False;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-7-67d2417c.json;67d2417c;four triple patterns, keyfigure;0;0;0,0;0;7;51737;968;72566;llama-3.3-70b-instruct;False;False;0;1;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-success-4-67d24383.json;67d24383;one triple pattern;0;0,026200873362445417;1,0;0,01327433628318584;4;9966;526;31566;llama-3.3-70b-instruct;False;False;1;0;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-4-67d24e2e.json;67d24e2e;two triple patterns;1;1,0;1,0;1,0;4;8542;381;22156;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;ceos-of-companies-that-offer-foundry-services-llama-3-3-70b-instruct-state-success-6-67d247e1.json;67d247e1;four triple patterns, member;0;0,13333333333333333;0,07142857142857142;1,0;6;113029;821;78087;llama-3.3-70b-instruct;False;False;1;0;0;0
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-fail-6-67d249f6.json;67d249f6;three triple patterns, keyfigure;0;0;0,0;0;6;44020;848;55473;llama-3.3-70b-instruct;False;False;0;1;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-success-4-67d2477e.json;67d2477e;three triple patterns, keyfigure;0;0;0,0;0,0;4;27086;680;55741;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-4-67d2508b.json;67d2508b;three triple patterns, geo;1;1,0;1,0;1,0;4;14986;545;39638;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-5-67d24f09.json;67d24f09;one triple pattern;1;1,0;1,0;1,0;5;21687;744;52389;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-4-67d2441e.json;67d2441e;two triple patterns;1;1,0;1,0;1,0;4;37803;541;36648;llama-3.3-70b-instruct;False;False;1;0;0;0
large-suppliers-of-tsmc.json;large-suppliers-of-tsmc-llama-3-3-70b-instruct-state-success-6-67d241cd.json;67d241cd;three triple patterns, supply;0;0;0,0;0;6;48453;1125;76223;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-sites-in-ireland.json;companies-with-sites-in-ireland-llama-3-3-70b-instruct-state-success-4-67d249d4.json;67d249d4;two triple patterns, geo;1;1,0;1,0;1,0;4;9629;394;22683;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-suppliers-of-large-companies.json;medium-size-suppliers-of-large-companies-llama-3-3-70b-instruct-state-fail-6-67d25345.json;67d25345;four triple patterns, supply;0;0;0,0;0;6;42955;899;65437;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-nuremberg.json;companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-fail-8-67d24981.json;67d24981;two triple patterns, geo;0;0;0,0;0;8;23540;1415;77963;llama-3.3-70b-instruct;False;False;0;1;0;0
sites-of-intel.json;sites-of-intel-llama-3-3-70b-instruct-state-success-4-67d24ca0.json;67d24ca0;one triple pattern;1;1,0;1,0;1,0;4;36151;456;32724;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-from-china.json;medium-size-companies-from-china-llama-3-3-70b-instruct-state-fail-8-67d2485e.json;67d2485e;three triple patterns, geo;0;0;0,0;0;8;173276;1067;99498;llama-3.3-70b-instruct;False;False;0;1;0;0
city-tsmc-has-its-headquarter-in.json;city-tsmc-has-its-headquarter-in-llama-3-3-70b-instruct-state-success-8-67d24cff.json;67d24cff;two triple patterns, geo;0;0;0,0;0;8;23962;825;61209;llama-3.3-70b-instruct;False;False;1;0;0;0
idms.json;idms-llama-3-3-70b-instruct-state-success-5-67d24c45.json;67d24c45;one triple pattern;1;1,0;1,0;1,0;5;11654;612;42153;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-in-2022.json;net-profit-of-companies-in-2022-llama-3-3-70b-instruct-state-success-7-67d246f2.json;67d246f2;three triple patterns, keyfigure;1;1,0;1,0;1,0;7;53162;1201;84783;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-ceos-with-publications.json;companies-with-ceos-with-publications-llama-3-3-70b-instruct-state-success-10-67d25186.json;67d25186;four triple patterns, member;0;0;0,0;0;10;300615;3131;274788;llama-3.3-70b-instruct;False;False;1;0;0;0
company-that-pat-gelsinger-is-or-was-ceo-of.json;company-that-pat-gelsinger-is-or-was-ceo-of-llama-3-3-70b-instruct-state-success-6-67d24313.json;67d24313;three triple patterns;0;0;0,0;0,0;6;57475;652;53365;llama-3.3-70b-instruct;False;False;1;0;0;0
