gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-fail-6-67d228d1.json;67d228d1;three triple patterns, supply;0;0;0,0;0;6;31362;812;53235;llama-3.3-70b-instruct;False;False;0;1;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-fail-5-67d22a30.json;67d22a30;three triple patterns, keyfigure;0;0;0,0;0;5;17802;617;46333;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-fail-7-67d220cf.json;67d220cf;three triple patterns, supply;0;0;0,0;0;7;52833;934;60871;llama-3.3-70b-instruct;False;False;0;1;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-success-6-67d2290e.json;67d2290e;four triple patterns, keyfigure;0;0;0,0;0;6;43943;875;73701;llama-3.3-70b-instruct;False;False;1;0;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-fail-6-67d2a792.json;67d2a792;three triple patterns, geo;0;0;0,0;0;6;32664;717;86706;llama-3.3-70b-instruct;False;False;0;1;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-6-67d22341.json;67d22341;three triple patterns, member;1;1,0;1,0;1,0;6;153454;781;84690;llama-3.3-70b-instruct;False;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-6-67d21d77.json;67d21d77;four triple patterns, keyfigure;0;0;0,0;0;6;41465;862;88548;llama-3.3-70b-instruct;False;False;0;1;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-success-4-67d21f62.json;67d21f62;one triple pattern;0;0;0,0;0,0;4;9490;446;27677;llama-3.3-70b-instruct;False;False;1;0;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-4-67d22866.json;67d22866;two triple patterns;1;1,0;1,0;1,0;4;8542;381;25686;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;ceos-of-companies-that-offer-foundry-services-llama-3-3-70b-instruct-state-success-5-67d223f8.json;67d223f8;four triple patterns, member;0;0,13333333333333333;0,07142857142857142;1,0;5;84796;597;53238;llama-3.3-70b-instruct;False;False;1;0;0;0
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-fail-6-67d2a503.json;67d2a503;three triple patterns, keyfigure;0;0;0,0;0;6;42581;926;84463;llama-3.3-70b-instruct;False;False;0;1;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-success-5-67d2239c.json;67d2239c;three triple patterns, keyfigure;0;0;0,0;0,0;5;39286;778;48882;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-4-67d22b0d.json;67d22b0d;three triple patterns, geo;1;1,0;1,0;1,0;4;14987;551;32552;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-4-67d22960.json;67d22960;one triple pattern;0;0,47058823529411764;0,39215686274509803;0,5882352941176471;4;15178;605;35785;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-4-67d21ff7.json;67d21ff7;two triple patterns;1;1,0;1,0;1,0;4;37799;536;41699;llama-3.3-70b-instruct;False;False;1;0;0;0
large-suppliers-of-tsmc.json;large-suppliers-of-tsmc-llama-3-3-70b-instruct-state-fail-6-67d21ddd.json;67d21ddd;three triple patterns, supply;0;0;0,0;0;6;43587;1102;76102;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-ireland.json;companies-with-sites-in-ireland-llama-3-3-70b-instruct-state-success-4-67d225f2.json;67d225f2;two triple patterns, geo;1;1,0;1,0;1,0;4;9633;398;25609;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-suppliers-of-large-companies.json;medium-size-suppliers-of-large-companies-llama-3-3-70b-instruct-state-fail-6-67d22da5.json;67d22da5;four triple patterns, supply;0;0;0,0;0;6;42955;899;65554;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-nuremberg.json;companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-9-67d2259a.json;67d2259a;two triple patterns, geo;0;0;0,0;0,0;9;29214;1319;81762;llama-3.3-70b-instruct;False;False;1;0;0;0
sites-of-intel.json;sites-of-intel-llama-3-3-70b-instruct-state-success-4-67d226cb.json;67d226cb;one triple pattern;1;1,0;1,0;1,0;4;36151;456;32304;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-from-china.json;medium-size-companies-from-china-llama-3-3-70b-instruct-state-success-7-67d22452.json;67d22452;three triple patterns, geo;0;0;0,0;0;7;145359;1076;102100;llama-3.3-70b-instruct;False;False;1;0;0;0
city-tsmc-has-its-headquarter-in.json;city-tsmc-has-its-headquarter-in-llama-3-3-70b-instruct-state-success-10-67d2271f.json;67d2271f;two triple patterns, geo;0;0;0,0;0,0;10;61055;1079;76286;llama-3.3-70b-instruct;False;False;1;0;0;0
idms.json;idms-llama-3-3-70b-instruct-state-success-5-67d2266e.json;67d2266e;one triple pattern;1;1,0;1,0;1,0;5;11654;612;44077;llama-3.3-70b-instruct;False;False;1;0;0;0
