gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-fail-5-67d200ca.json;67d200ca;three triple patterns, supply;0;0;0,0;0;5;12657;1303;81571;llama-3.3-70b-instruct;False;False;0;1;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-fail-6-67d20238.json;67d20238;three triple patterns, keyfigure;0;0;0,0;0;6;23554;820;53412;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-success-5-67d1f758.json;67d1f758;three triple patterns, supply;0;0,08333333333333334;0,1111111111111111;0,06666666666666667;5;33964;765;67142;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-5-67d20120.json;67d20120;four triple patterns, keyfigure;0;0;0,0;0;5;32137;809;57421;llama-3.3-70b-instruct;False;False;0;1;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-fail-8-67d1fd58.json;67d1fd58;three triple patterns, geo;0;0;0,0;0;8;46744;913;63503;llama-3.3-70b-instruct;False;False;0;1;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-10-67d2a320.json;67d2a320;three triple patterns, member;0;0;0,0;0;10;136211;1912;187226;llama-3.3-70b-instruct;False;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-8-67d1f342.json;67d1f342;four triple patterns, keyfigure;0;0;0,0;0;8;62707;1250;91884;llama-3.3-70b-instruct;False;False;0;1;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-success-4-67d1f592.json;67d1f592;one triple pattern;1;1,0;1,0;1,0;4;7295;637;53814;llama-3.3-70b-instruct;False;False;1;0;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-4-67d20075.json;67d20075;two triple patterns;1;1,0;1,0;1,0;4;8542;382;26279;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;ceos-of-companies-that-offer-foundry-services-llama-3-3-70b-instruct-state-success-4-67d1fa7c.json;67d1fa7c;four triple patterns, member;1;1,0;1,0;1,0;4;74513;426;39793;llama-3.3-70b-instruct;False;False;1;0;0;0
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-fail-6-67d1fc64.json;67d1fc64;three triple patterns, keyfigure;0;0;0,0;0;6;44324;1027;86605;llama-3.3-70b-instruct;False;False;0;1;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-fail-9-67d1f9eb.json;67d1f9eb;three triple patterns, keyfigure;0;0;0,0;0;9;93897;1172;84647;llama-3.3-70b-instruct;False;False;0;1;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-fail-7-67d202dd.json;67d202dd;three triple patterns, geo;0;0;0,0;0;7;34390;1263;79756;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-4-67d20160.json;67d20160;one triple pattern;1;1,0;1,0;1,0;4;15369;491;34493;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-4-67d1f645.json;67d1f645;two triple patterns;1;1,0;1,0;1,0;4;38279;411;48101;llama-3.3-70b-instruct;False;False;1;0;0;0
large-suppliers-of-tsmc.json;large-suppliers-of-tsmc-llama-3-3-70b-instruct-state-success-7-67d1f3a7.json;67d1f3a7;three triple patterns, supply;0;0;0,0;0,0;7;28438;1061;70091;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-sites-in-ireland.json;companies-with-sites-in-ireland-llama-3-3-70b-instruct-state-success-4-67d1fc3a.json;67d1fc3a;two triple patterns, geo;1;1,0;1,0;1,0;4;9581;403;39511;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-suppliers-of-large-companies.json;medium-size-suppliers-of-large-companies-llama-3-3-70b-instruct-state-fail-7-67d204e9.json;67d204e9;four triple patterns, supply;0;0;0,0;0;7;33409;1052;63532;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-nuremberg.json;companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-5-67d1fbfe.json;67d1fbfe;two triple patterns, geo;0;0,6666666666666666;1,0;0,5;5;13259;796;57718;llama-3.3-70b-instruct;False;False;1;0;0;0
sites-of-intel.json;sites-of-intel-llama-3-3-70b-instruct-state-success-4-67d1ff2d.json;67d1ff2d;one triple pattern;1;1,0;1,0;1,0;4;35306;816;50765;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-from-china.json;medium-size-companies-from-china-llama-3-3-70b-instruct-state-fail-5-67d1fac0.json;67d1fac0;three triple patterns, geo;0;0;0,0;0;5;96383;857;70282;llama-3.3-70b-instruct;False;False;0;1;0;0
city-tsmc-has-its-headquarter-in.json;city-tsmc-has-its-headquarter-in-llama-3-3-70b-instruct-state-success-5-67d1ff97.json;67d1ff97;two triple patterns, geo;0,0;0,0;0,0;0,0;5;14021;772;41818;llama-3.3-70b-instruct;False;True;1;0;0;0
idms.json;idms-llama-3-3-70b-instruct-state-fail-7-67d1febc.json;67d1febc;one triple pattern;0;0;0,0;0;7;92348;915;70191;llama-3.3-70b-instruct;False;False;0;1;0;0
net-profit-of-companies-in-2022.json;net-profit-of-companies-in-2022-llama-3-3-70b-instruct-state-success-7-67d1f928.json;67d1f928;three triple patterns, keyfigure;1;1,0;1,0;1,0;7;53224;1227;87433;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-ceos-with-publications.json;companies-with-ceos-with-publications-llama-3-3-70b-instruct-state-fail-6-67d203f9.json;67d203f9;four triple patterns, member;0;0;0,0;0;6;125124;822;72887;llama-3.3-70b-instruct;False;False;0;1;0;0
company-that-pat-gelsinger-is-or-was-ceo-of.json;company-that-pat-gelsinger-is-or-was-ceo-of-llama-3-3-70b-instruct-state-success-5-67d1f502.json;67d1f502;three triple patterns;1;1,0;1,0;1,0;5;39629;450;76008;llama-3.3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021-given-in-new-taiwan-dollar.json;operating-income-of-companies-in-2021-given-in-new-taiwan-dollar-llama-3-3-70b-instruct-state-success-10-67d201cb.json;67d201cb;four triple patterns, keyfigure;0;0;0,0;0;10;147748;1582;105674;llama-3.3-70b-instruct;False;False;1;0;0;0
publications-of-pat-gelsinger-in-2005.json;publications-of-pat-gelsinger-in-2005-llama-3-3-70b-instruct-state-success-4-67d1f48e.json;67d1f48e;two triple patterns;1;1,0;1,0;1,0;4;10013;423;112558;llama-3.3-70b-instruct;False;False;1;0;0;0
german-companies.json;german-companies-llama-3-3-70b-instruct-state-fail-8-67d1f40c.json;67d1f40c;two triple patterns, geo;0;0;0,0;0;8;78108;1095;78563;llama-3.3-70b-instruct;False;False;0;1;0;0
chip-fabs-of-very-large-foundry-companies.json;chip-fabs-of-very-large-foundry-companies-llama-3-3-70b-instruct-state-success-6-67d1f79e.json;67d1f79e;four triple patterns;0;0,002375296912114014;1,0;0,0011890606420927466;6;103418;850;70340;llama-3.3-70b-instruct;False;False;1;0;0;0
