gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-success-7-67d3a616.json;67d3a616;three triple patterns, supply;0;0;0,0;0;7;52838;1243;93941;llama-3.3-70b-instruct;False;False;1;0;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-fail-5-67d39af5.json;67d39af5;three triple patterns, keyfigure;0;0;0,0;0;5;18161;625;50703;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-success-10-67d3a35b.json;67d3a35b;three triple patterns, supply;0;0,09302325581395347;0,2222222222222222;0,058823529411764705;10;72199;1899;130979;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-10-67d39c55.json;67d39c55;four triple patterns, keyfigure;0;0;0,0;0;10;83847;1653;111573;llama-3.3-70b-instruct;False;False;0;1;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-success-7-67d3a6ca.json;67d3a6ca;three triple patterns, geo;0;0;0,0;0,0;7;63403;541;50748;llama-3.3-70b-instruct;False;False;1;0;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-10-67d39e54.json;67d39e54;three triple patterns, member;1;1,0;1,0;1,0;10;138340;1425;103584;llama-3.3-70b-instruct;False;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-10-67d3a7b8.json;67d3a7b8;four triple patterns, keyfigure;0;0;0,0;0;10;26988;1531;108753;llama-3.3-70b-instruct;False;False;0;1;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-success-5-67d3ab43.json;67d3ab43;one triple pattern;1;1,0;1,0;1,0;5;13143;657;43477;llama-3.3-70b-instruct;False;False;1;0;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-4-67d3a0d5.json;67d3a0d5;two triple patterns;1;1,0;1,0;1,0;4;8230;301;18763;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;ceos-of-companies-that-offer-foundry-services-llama-3-3-70b-instruct-state-success-4-67d3a4a8.json;67d3a4a8;four triple patterns, member;1;1,0;1,0;1,0;4;75037;610;58640;llama-3.3-70b-instruct;False;False;1;0;0;0
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-fail-6-67d3aa23.json;67d3aa23;three triple patterns, keyfigure;0;0;0,0;0;6;42580;1031;73029;llama-3.3-70b-instruct;False;False;0;1;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-fail-8-67d3a8f5.json;67d3a8f5;three triple patterns, keyfigure;0;0;0,0;0;8;41216;1065;82226;llama-3.3-70b-instruct;False;False;0;1;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-7-67d39d3a.json;67d39d3a;three triple patterns, geo;0;0;0,0;0;7;20650;1083;72009;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-7-67d3a702.json;67d3a702;one triple pattern;0;0;0,0;0,0;7;33930;927;60947;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-4-67d39a2b.json;67d39a2b;two triple patterns;1;1,0;1,0;1,0;4;36553;351;27463;llama-3.3-70b-instruct;False;False;1;0;0;0
