gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-fail-6-67d45ffb.json;67d45ffb;three triple patterns, supply;0;0;0,0;0;6;41794;1134;77465;llama-3.3-70b-instruct;False;False;0;1;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-fail-5-67d463c8.json;67d463c8;three triple patterns, keyfigure;0;0;0,0;0;5;18113;632;37235;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-success-6-67d459cb.json;67d459cb;three triple patterns, supply;0;0;0,0;0;6;44201;788;79616;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-success-5-67d451d4.json;67d451d4;four triple patterns, keyfigure;0;0;0,0;0,0;5;32690;632;57107;llama-3.3-70b-instruct;False;False;1;0;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-success-4-67d45714.json;67d45714;three triple patterns, geo;0,0;0,0;0,0;0,0;4;14243;239;37425;llama-3.3-70b-instruct;False;True;1;0;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-6-67d4595d.json;67d4595d;three triple patterns, member;1;1,0;1,0;1,0;6;155207;754;106942;llama-3.3-70b-instruct;False;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-success-7-67d454dd.json;67d454dd;four triple patterns, keyfigure;0;0,1994750656167979;0,34545454545454546;0,14022140221402213;7;56252;914;58906;llama-3.3-70b-instruct;False;False;1;0;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-fail-5-67d45920.json;67d45920;one triple pattern;0;0;0,0;0;5;10600;673;57649;llama-3.3-70b-instruct;False;False;0;1;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-4-67d463ad.json;67d463ad;two triple patterns;1;1,0;1,0;1,0;4;8651;360;22396;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;;;four triple patterns, member;0,0;0,0;0,0;0,0;-1;-1;-1;-1,0;Undefined;False;False;0;0;0;1
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-success-4-67d4551e.json;67d4551e;three triple patterns, keyfigure;0;0;0,0;0,0;4;22678;503;34333;llama-3.3-70b-instruct;False;False;1;0;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-fail-7-67d45b3f.json;67d45b3f;three triple patterns, keyfigure;0;0;0,0;0;7;34647;1022;86244;llama-3.3-70b-instruct;False;False;0;1;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-fail-7-67d45411.json;67d45411;three triple patterns, geo;0;0;0,0;0;7;34867;1214;72102;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-6-67d4521b.json;67d4521b;one triple pattern;1;1,0;1,0;1,0;6;36594;746;50111;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-5-67d45ac8.json;67d45ac8;two triple patterns;1;1,0;1,0;1,0;5;35001;542;53030;llama-3.3-70b-instruct;False;False;1;0;0;0
large-suppliers-of-tsmc.json;large-suppliers-of-tsmc-llama-3-3-70b-instruct-state-success-6-67d45147.json;67d45147;three triple patterns, supply;0;0;0,0;0;6;17275;942;65761;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-sites-in-ireland.json;companies-with-sites-in-ireland-llama-3-3-70b-instruct-state-success-4-67d453e9.json;67d453e9;two triple patterns, geo;1;1,0;1,0;1,0;4;9280;510;37868;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-suppliers-of-large-companies.json;medium-size-suppliers-of-large-companies-llama-3-3-70b-instruct-state-fail-5-67d44f9a.json;67d44f9a;four triple patterns, supply;0;0;0,0;0;5;12078;687;51090;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-nuremberg.json;companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-4-67d452c7.json;67d452c7;two triple patterns, geo;1;1,0;1,0;1,0;4;21552;474;30044;llama-3.3-70b-instruct;False;False;1;0;0;0
sites-of-intel.json;sites-of-intel-llama-3-3-70b-instruct-state-success-4-67d456c7.json;67d456c7;one triple pattern;1;1,0;1,0;1,0;4;35430;804;73440;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-from-china.json;medium-size-companies-from-china-llama-3-3-70b-instruct-state-fail-8-67d44ebc.json;67d44ebc;three triple patterns, geo;0;0;0,0;0;8;195621;1331;131494;llama-3.3-70b-instruct;False;False;0;1;0;0
city-tsmc-has-its-headquarter-in.json;city-tsmc-has-its-headquarter-in-llama-3-3-70b-instruct-state-success-6-67d45577.json;67d45577;two triple patterns, geo;0;0;0,0;0,0;6;38919;922;72199;llama-3.3-70b-instruct;False;False;1;0;0;0
idms.json;idms-llama-3-3-70b-instruct-state-success-4-67d489b0.json;67d489b0;one triple pattern;1;1,0;1,0;1,0;4;23401;450;30211;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-in-2022.json;net-profit-of-companies-in-2022-llama-3-3-70b-instruct-state-success-5-67d4576f.json;67d4576f;three triple patterns, keyfigure;0;0;0,0;0,0;5;32057;682;70048;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-ceos-with-publications.json;companies-with-ceos-with-publications-llama-3-3-70b-instruct-state-fail-6-67d4545b.json;67d4545b;four triple patterns, member;0;0;0,0;0;6;124859;811;76481;llama-3.3-70b-instruct;False;False;0;1;0;0
company-that-pat-gelsinger-is-or-was-ceo-of.json;company-that-pat-gelsinger-is-or-was-ceo-of-llama-3-3-70b-instruct-state-success-4-67d4583b.json;67d4583b;three triple patterns;0;0;0,0;0,0;4;22707;444;37960;llama-3.3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021-given-in-new-taiwan-dollar.json;operating-income-of-companies-in-2021-given-in-new-taiwan-dollar-llama-3-3-70b-instruct-state-fail-9-67d460bb.json;67d460bb;four triple patterns, keyfigure;0;0;0,0;0;9;171995;1754;174630;llama-3.3-70b-instruct;False;False;0;1;0;0
publications-of-pat-gelsinger-in-2005.json;publications-of-pat-gelsinger-in-2005-llama-3-3-70b-instruct-state-success-4-67d461e8.json;67d461e8;two triple patterns;1;1,0;1,0;1,0;4;10598;495;39911;llama-3.3-70b-instruct;False;False;1;0;0;0
german-companies.json;german-companies-llama-3-3-70b-instruct-state-success-5-67d462f5.json;67d462f5;two triple patterns, geo;1;1,0;1,0;1,0;5;37902;557;47449;llama-3.3-70b-instruct;False;False;1;0;0;0
chip-fabs-of-very-large-foundry-companies.json;chip-fabs-of-very-large-foundry-companies-llama-3-3-70b-instruct-state-fail-6-67d4562c.json;67d4562c;four triple patterns;0;0;0,0;0;6;102451;865;92365;llama-3.3-70b-instruct;False;False;0;1;0;0
fabless-suppliers-of-tsmc.json;fabless-suppliers-of-tsmc-llama-3-3-70b-instruct-state-success-8-67d4632e.json;67d4632e;three triple patterns, supply;0;0;0,0;0;8;72336;1021;69844;llama-3.3-70b-instruct;False;False;1;0;0;0
total-revenue-of-companies-offering-foundry-services.json;total-revenue-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-fail-6-67d4518f.json;67d4518f;three triple patterns, keyfigure;0;0;0,0;0;6;31966;757;67595;llama-3.3-70b-instruct;False;False;0;1;0;0
german-companies-offering-design-services.json;german-companies-offering-design-services-llama-3-3-70b-instruct-state-fail-8-67d46214.json;67d46214;three triple patterns, geo;0;0;0,0;0;8;97819;1517;119894;llama-3.3-70b-instruct;False;False;0;1;0;0
ceos-of-very-large-companies.json;ceos-of-very-large-companies-llama-3-3-70b-instruct-state-success-5-67d44f42.json;67d44f42;four triple patterns, member;0;0,991869918699187;0,9838709677419355;1,0;5;83343;469;50352;llama-3.3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021.json;operating-income-of-companies-in-2021-llama-3-3-70b-instruct-state-success-5-67d48986.json;67d48986;three triple patterns, keyfigure;0;0;0,0;0,0;5;31778;591;38264;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-customers-of-large-companies.json;medium-size-customers-of-large-companies-llama-3-3-70b-instruct-state-success-4-67d45b98.json;67d45b98;four triple patterns, supply;0;0,2891566265060241;0,19047619047619047;0,6;4;22325;538;44067;llama-3.3-70b-instruct;False;False;1;0;0;0
