gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-fail-5-67d31dfc.json;67d31dfc;three triple patterns, supply;0;0;0,0;0;5;18038;711;49816;llama-3.3-70b-instruct;False;False;0;1;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-success-4-67d3233b.json;67d3233b;three triple patterns, keyfigure;0;0;0,0;0;4;8683;535;29589;llama-3.3-70b-instruct;False;False;1;0;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-success-8-67d32672.json;67d32672;three triple patterns, supply;0;0;0,0;0;8;62550;1718;99147;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-success-8-67d328a1.json;67d328a1;four triple patterns, keyfigure;0;0,28815628815628813;0,2645739910313901;0,3163538873994638;8;64581;1833;111864;llama-3.3-70b-instruct;False;False;1;0;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-success-6-67d3286f.json;67d3286f;three triple patterns, geo;0;0;0,0;0;6;32664;716;44867;llama-3.3-70b-instruct;False;False;1;0;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-10-67d323cc.json;67d323cc;three triple patterns, member;0;0;0,0;0;10;135593;1834;124886;llama-3.3-70b-instruct;False;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-6-67d32783.json;67d32783;four triple patterns, keyfigure;0;0;0,0;0;6;14738;868;51505;llama-3.3-70b-instruct;False;False;0;1;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-success-4-67d3226f.json;67d3226f;one triple pattern;1;1,0;1,0;1,0;4;6670;510;27633;llama-3.3-70b-instruct;False;False;1;0;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-6-67d32a99.json;67d32a99;two triple patterns;1;1,0;1,0;1,0;6;11605;635;38376;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;ceos-of-companies-that-offer-foundry-services-llama-3-3-70b-instruct-state-success-4-67d31d61.json;67d31d61;four triple patterns, member;1;1,0;1,0;1,0;4;17207;369;25192;llama-3.3-70b-instruct;False;False;1;0;0;0
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-fail-6-67d31e94.json;67d31e94;three triple patterns, keyfigure;0;0;0,0;0;6;42694;993;65337;llama-3.3-70b-instruct;False;False;0;1;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-success-7-67d324bc.json;67d324bc;three triple patterns, keyfigure;0;0;0,0;0,0;7;63786;912;63697;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-fail-8-67d31dad.json;67d31dad;three triple patterns, geo;0;0;0,0;0;8;42251;1009;74899;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-4-67d32ac6.json;67d32ac6;one triple pattern;1;1,0;1,0;1,0;4;14959;470;32254;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-4-67d3224e.json;67d3224e;two triple patterns;1;1,0;1,0;1,0;4;36626;424;29838;llama-3.3-70b-instruct;False;False;1;0;0;0
large-suppliers-of-tsmc.json;large-suppliers-of-tsmc-llama-3-3-70b-instruct-state-fail-4-67d322b2.json;67d322b2;three triple patterns, supply;0;0;0,0;0;4;5955;568;33677;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-ireland.json;companies-with-sites-in-ireland-llama-3-3-70b-instruct-state-success-4-67d32ca6.json;67d32ca6;two triple patterns, geo;1;1,0;1,0;1,0;4;8109;463;28450;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-suppliers-of-large-companies.json;medium-size-suppliers-of-large-companies-llama-3-3-70b-instruct-state-fail-4-67d323a8.json;67d323a8;four triple patterns, supply;0;0;0,0;0;4;20464;538;32398;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-nuremberg.json;companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-4-67d32387.json;67d32387;two triple patterns, geo;1;1,0;1,0;1,0;4;20284;489;30202;llama-3.3-70b-instruct;False;False;1;0;0;0
sites-of-intel.json;sites-of-intel-llama-3-3-70b-instruct-state-success-4-67d32312.json;67d32312;one triple pattern;1;1,0;1,0;1,0;4;35887;534;35046;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-from-china.json;medium-size-companies-from-china-llama-3-3-70b-instruct-state-success-5-67d32c71.json;67d32c71;three triple patterns, geo;0;0;0,0;0;5;86364;611;49809;llama-3.3-70b-instruct;False;False;1;0;0;0
city-tsmc-has-its-headquarter-in.json;city-tsmc-has-its-headquarter-in-llama-3-3-70b-instruct-state-success-6-67d32214.json;67d32214;two triple patterns, geo;0;0;0,0;0;6;69438;718;54045;llama-3.3-70b-instruct;False;False;1;0;0;0
idms.json;idms-llama-3-3-70b-instruct-state-success-4-67d32500.json;67d32500;one triple pattern;1;1,0;1,0;1,0;4;21615;548;34446;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-in-2022.json;net-profit-of-companies-in-2022-llama-3-3-70b-instruct-state-success-7-67d32ce9.json;67d32ce9;three triple patterns, keyfigure;1;1,0;1,0;1,0;7;17643;898;51154;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-ceos-with-publications.json;companies-with-ceos-with-publications-llama-3-3-70b-instruct-state-fail-8-67d32ae9.json;67d32ae9;four triple patterns, member;0;0;0,0;0;8;151298;1150;89179;llama-3.3-70b-instruct;False;False;0;1;0;0
company-that-pat-gelsinger-is-or-was-ceo-of.json;company-that-pat-gelsinger-is-or-was-ceo-of-llama-3-3-70b-instruct-state-success-5-67d32525.json;67d32525;three triple patterns;1;1,0;1,0;1,0;5;37804;617;40713;llama-3.3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021-given-in-new-taiwan-dollar.json;operating-income-of-companies-in-2021-given-in-new-taiwan-dollar-llama-3-3-70b-instruct-state-fail-8-67d3d993.json;67d3d993;four triple patterns, keyfigure;0;0;0,0;0;8;146001;1562;132521;llama-3.3-70b-instruct;False;False;0;1;0;0
publications-of-pat-gelsinger-in-2005.json;publications-of-pat-gelsinger-in-2005-llama-3-3-70b-instruct-state-success-4-67d31e6c.json;67d31e6c;two triple patterns;1;1,0;1,0;1,0;4;9312;524;35359;llama-3.3-70b-instruct;False;False;1;0;0;0
german-companies.json;german-companies-llama-3-3-70b-instruct-state-success-4-67d32a32.json;67d32a32;two triple patterns, geo;0;0;0,0;0,0;4;24976;447;32420;llama-3.3-70b-instruct;False;False;1;0;0;0
chip-fabs-of-very-large-foundry-companies.json;chip-fabs-of-very-large-foundry-companies-llama-3-3-70b-instruct-state-success-6-67d32a55.json;67d32a55;four triple patterns;0;0;0,0;0,0;6;75258;963;64372;llama-3.3-70b-instruct;False;False;1;0;0;0
fabless-suppliers-of-tsmc.json;fabless-suppliers-of-tsmc-llama-3-3-70b-instruct-state-success-6-67d3da57.json;67d3da57;three triple patterns, supply;0;0;0,0;0;6;72133;895;61515;llama-3.3-70b-instruct;False;False;1;0;0;0
total-revenue-of-companies-offering-foundry-services.json;total-revenue-of-companies-offering-foundry-services-llama-3-3-70b-instruct-state-success-5-67d32b4b.json;67d32b4b;three triple patterns, keyfigure;0;0;0,0;0,0;5;44328;754;47074;llama-3.3-70b-instruct;False;False;1;0;0;0
german-companies-offering-design-services.json;german-companies-offering-design-services-llama-3-3-70b-instruct-state-success-7-67d31f62.json;67d31f62;three triple patterns, geo;1;1,0;1,0;1,0;7;102930;2494;202647;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-very-large-companies.json;ceos-of-very-large-companies-llama-3-3-70b-instruct-state-success-9-67d3d910.json;67d3d910;four triple patterns, member;0;0;0,0;0;9;179279;1233;124070;llama-3.3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021.json;operating-income-of-companies-in-2021-llama-3-3-70b-instruct-state-fail-7-67d3219c.json;67d3219c;three triple patterns, keyfigure;0;0;0,0;0;7;16067;1228;65771;llama-3.3-70b-instruct;False;False;0;1;0;0
medium-size-customers-of-large-companies.json;medium-size-customers-of-large-companies-llama-3-3-70b-instruct-state-fail-6-67d32720.json;67d32720;four triple patterns, supply;0;0;0,0;0;6;35541;1434;92834;llama-3.3-70b-instruct;False;False;0;1;0;0
assembly-test-sites-of-companies.json;assembly-test-sites-of-companies-llama-3-3-70b-instruct-state-success-4-67d32cc4.json;67d32cc4;two triple patterns;0;0,4685138539042821;1,0;0,3059210526315789;4;8746;440;24508;llama-3.3-70b-instruct;False;False;1;0;0;0
intel-s-capex.json;intel-s-capex-llama-3-3-70b-instruct-state-success-6-67d326d9.json;67d326d9;two triple patterns, keyfigure;0;0;0,0;0,0;6;69221;994;67756;llama-3.3-70b-instruct;False;False;1;0;0;0
fabless-companies.json;fabless-companies-llama-3-3-70b-instruct-state-fail-7-67d32030.json;67d32030;one triple pattern;0;0;0,0;0;7;12164;820;51533;llama-3.3-70b-instruct;False;False;0;1;0;0
small-companies.json;small-companies-llama-3-3-70b-instruct-state-success-4-67d32067.json;67d32067;one triple pattern;1;1,0;1,0;1,0;4;22627;575;38976;llama-3.3-70b-instruct;False;False;1;0;0;0
capex-of-companies-in-2022-given-in-us-dollar.json;capex-of-companies-in-2022-given-in-us-dollar-llama-3-3-70b-instruct-state-fail-7-67d31ed8.json;67d31ed8;four triple patterns, keyfigure;0;0;0;0;7;17283;1107;65210;llama-3.3-70b-instruct;False;False;0;1;0;0
number-of-employees-of-very-large-companies.json;number-of-employees-of-very-large-companies-llama-3-3-70b-instruct-state-fail-5-67d3da1c.json;67d3da1c;three triple patterns, keyfigure;0;0;0,0;0;5;16541;729;56516;llama-3.3-70b-instruct;False;False;0;1;0;0
