gold_file;pred_file;pred_id;subjects;em;f1;recall;precision;iteration;tokens_in;tokens_out;elapsed_time;model;sparql_parsing_error;sparql_not_found;state_success;state_fail;state_init;state_unknown
large-customers-of-tsmc.json;large-customers-of-tsmc-llama-3-3-70b-instruct-state-fail-6-67d48b01.json;67d48b01;three triple patterns, supply;0;0;0,0;0;6;32649;1041;64200;llama-3.3-70b-instruct;False;False;0;1;0;0
operationg-income-of-very-large-companies.json;operationg-income-of-very-large-companies-llama-3-3-70b-instruct-state-fail-5-67d48ca8.json;67d48ca8;three triple patterns, keyfigure;0;0;0,0;0;5;17994;652;39072;llama-3.3-70b-instruct;False;False;0;1;0;0
customers-of-tsmc-that-offer-design-services.json;customers-of-tsmc-that-offer-design-services-llama-3-3-70b-instruct-state-fail-7-67d47b3f.json;67d47b3f;three triple patterns, supply;0;0;0,0;0;7;53701;1043;74736;llama-3.3-70b-instruct;False;False;0;1;0;0
net-profit-of-companies-with-assembly-test-sites.json;net-profit-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-success-4-67d489fa.json;67d489fa;four triple patterns, keyfigure;0;0;0,0;0,0;4;24097;502;58234;llama-3.3-70b-instruct;False;False;1;0;0;0
country-where-tsmc-has-its-headquarter.json;country-where-tsmc-has-its-headquarter-llama-3-3-70b-instruct-state-success-6-67d47fef.json;67d47fef;three triple patterns, geo;0,0;0,0;0,0;0,0;6;46985;462;35664;llama-3.3-70b-instruct;False;True;1;0;0;0
ceo-of-intel.json;ceo-of-intel-llama-3-3-70b-instruct-state-success-5-67d47d13.json;67d47d13;three triple patterns, member;0;0;0,0;0,0;5;52543;457;35362;llama-3.3-70b-instruct;False;False;1;0;0;0
employee-count-of-companies-with-assembly-test-sites.json;employee-count-of-companies-with-assembly-test-sites-llama-3-3-70b-instruct-state-fail-7-67d48073.json;67d48073;four triple patterns, keyfigure;0;0;0,0;0;7;52888;1022;70654;llama-3.3-70b-instruct;False;False;0;1;0;0
types-of-companies.json;types-of-companies-llama-3-3-70b-instruct-state-success-4-67d47c0c.json;67d47c0c;one triple pattern;0;0,04195804195804196;1,0;0,02142857142857143;4;11389;574;36447;llama-3.3-70b-instruct;False;False;1;0;0;0
people-with-publications.json;people-with-publications-llama-3-3-70b-instruct-state-success-4-67d47afc.json;67d47afc;two triple patterns;1;1,0;1,0;1,0;4;8651;357;22408;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-companies-that-offer-foundry-services.json;ceos-of-companies-that-offer-foundry-services-llama-3-3-70b-instruct-state-success-8-67d4851a.json;67d4851a;four triple patterns, member;0;0,13333333333333333;0,07142857142857142;1,0;8;170306;1124;113727;llama-3.3-70b-instruct;False;False;1;0;0;0
total-assets-of-fabless-companies.json;total-assets-of-fabless-companies-llama-3-3-70b-instruct-state-fail-5-67d48349.json;67d48349;three triple patterns, keyfigure;0;0;0,0;0;5;33201;670;93687;llama-3.3-70b-instruct;False;False;0;1;0;0
capex-of-companies-offering-foundry-services.json;capex-of-companies-offering-foundry-services-llama-v3p3-70b-instruct-state-success-4-67d46fc9.json;67d46fc9;three triple patterns, keyfigure;0;0,3018867924528302;0,17777777777777778;1,0;4;35183;644;10704;accounts/fireworks/models/llama-v3p3-70b-instruct;False;False;1;0;0;0
medium-size-companies-with-sites-in-nuremberg.json;medium-size-companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-fail-6-67d48973.json;67d48973;three triple patterns, geo;0;0;0,0;0;6;27592;1036;66572;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-offering-design-services.json;companies-offering-design-services-llama-3-3-70b-instruct-state-success-6-67d480c4.json;67d480c4;one triple pattern;0;0;0,0;0,0;6;30101;859;55481;llama-3.3-70b-instruct;False;False;1;0;0;0
small-fabless-companies.json;small-fabless-companies-llama-3-3-70b-instruct-state-success-5-67d47e21.json;67d47e21;two triple patterns;1;1,0;1,0;1,0;5;34988;529;36293;llama-3.3-70b-instruct;False;False;1;0;0;0
large-suppliers-of-tsmc.json;large-suppliers-of-tsmc-llama-3-3-70b-instruct-state-fail-7-67d48100.json;67d48100;three triple patterns, supply;0;0,026905829596412554;1,0;0,013636363636363636;7;23751;1090;71184;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-ireland.json;companies-with-sites-in-ireland-llama-3-3-70b-instruct-state-success-4-67d47cbc.json;67d47cbc;two triple patterns, geo;1;1,0;1,0;1,0;4;9351;499;31907;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-suppliers-of-large-companies.json;medium-size-suppliers-of-large-companies-llama-3-3-70b-instruct-state-fail-6-67d4861a.json;67d4861a;four triple patterns, supply;0;0;0,0;0;6;14747;963;70074;llama-3.3-70b-instruct;False;False;0;1;0;0
companies-with-sites-in-nuremberg.json;companies-with-sites-in-nuremberg-llama-3-3-70b-instruct-state-success-4-67d484b6.json;67d484b6;two triple patterns, geo;1;1,0;1,0;1,0;4;21552;469;30789;llama-3.3-70b-instruct;False;False;1;0;0;0
sites-of-intel.json;sites-of-intel-llama-3-3-70b-instruct-state-success-4-67d481e7.json;67d481e7;one triple pattern;1;1,0;1,0;1,0;4;35406;812;53526;llama-3.3-70b-instruct;False;False;1;0;0;0
medium-size-companies-from-china.json;medium-size-companies-from-china-llama-v3p3-70b-instruct-state-success-7-67d46fd8.json;67d46fd8;three triple patterns, geo;0;0;0,0;0;7;159119;1054;24749;accounts/fireworks/models/llama-v3p3-70b-instruct;False;False;1;0;0;0
city-tsmc-has-its-headquarter-in.json;city-tsmc-has-its-headquarter-in-llama-3-3-70b-instruct-state-success-6-67d48946.json;67d48946;two triple patterns, geo;0;0;0,0;0,0;6;19591;670;40355;llama-3.3-70b-instruct;False;False;1;0;0;0
idms.json;idms-llama-3-3-70b-instruct-state-success-4-67d48cd2.json;67d48cd2;one triple pattern;1;1,0;1,0;1,0;4;23354;398;27029;llama-3.3-70b-instruct;False;False;1;0;0;0
net-profit-of-companies-in-2022.json;net-profit-of-companies-in-2022-llama-3-3-70b-instruct-state-success-9-67d47d38.json;67d47d38;three triple patterns, keyfigure;1;1,0;1,0;1,0;9;74406;1332;94000;llama-3.3-70b-instruct;False;False;1;0;0;0
companies-with-ceos-with-publications.json;companies-with-ceos-with-publications-llama-v3p3-70b-instruct-state-fail-8-67d46f1a.json;67d46f1a;four triple patterns, member;0;0;0,0;0,0;8;153366;1310;22198;accounts/fireworks/models/llama-v3p3-70b-instruct;False;False;0;1;0;0
company-that-pat-gelsinger-is-or-was-ceo-of.json;company-that-pat-gelsinger-is-or-was-ceo-of-llama-3-3-70b-instruct-state-success-6-67d48cf2.json;67d48cf2;three triple patterns;1;1,0;1,0;1,0;6;143415;723;85922;llama-3.3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021-given-in-new-taiwan-dollar.json;operating-income-of-companies-in-2021-given-in-new-taiwan-dollar-llama-3-3-70b-instruct-state-fail-10-67d47b8e.json;67d47b8e;four triple patterns, keyfigure;0;0;0,0;0;10;192879;1510;122646;llama-3.3-70b-instruct;False;False;0;1;0;0
publications-of-pat-gelsinger-in-2005.json;publications-of-pat-gelsinger-in-2005-llama-v3p3-70b-instruct-state-fail-6-67d46f39.json;67d46f39;two triple patterns;0;0;0,0;0;6;16563;773;12684;accounts/fireworks/models/llama-v3p3-70b-instruct;False;False;0;1;0;0
german-companies.json;german-companies-llama-v3p3-70b-instruct-state-success-10-67d46eee.json;67d46eee;two triple patterns, geo;0;0;0,0;0,0;10;107927;1338;32846;accounts/fireworks/models/llama-v3p3-70b-instruct;False;False;1;0;0;0
chip-fabs-of-very-large-foundry-companies.json;chip-fabs-of-very-large-foundry-companies-llama-3-3-70b-instruct-state-fail-7-67d4818f.json;67d4818f;four triple patterns;0;0;0,0;0;7;128343;1051;83596;llama-3.3-70b-instruct;False;False;0;1;0;0
fabless-suppliers-of-tsmc.json;fabless-suppliers-of-tsmc-llama-3-3-70b-instruct-state-success-8-67d48c04.json;67d48c04;three triple patterns, supply;0;0;0,0;0;8;72405;1036;73586;llama-3.3-70b-instruct;False;False;1;0;0;0
total-revenue-of-companies-offering-foundry-services.json;total-revenue-of-companies-offering-foundry-services-llama-v3p3-70b-instruct-state-success-4-67d47044.json;67d47044;three triple patterns, keyfigure;0;0;0,0;0,0;4;39292;548;10866;accounts/fireworks/models/llama-v3p3-70b-instruct;False;False;1;0;0;0
german-companies-offering-design-services.json;german-companies-offering-design-services-llama-3-3-70b-instruct-state-success-7-67d47c34.json;67d47c34;three triple patterns, geo;0;0;0,0;0;7;81954;1244;87935;llama-3.3-70b-instruct;False;False;1;0;0;0
ceos-of-very-large-companies.json;ceos-of-very-large-companies-llama-v3p3-70b-instruct-state-success-4-67d46fa8.json;67d46fa8;four triple patterns, member;0;0,991869918699187;0,9838709677419355;1,0;4;56318;397;10936;accounts/fireworks/models/llama-v3p3-70b-instruct;False;False;1;0;0;0
operating-income-of-companies-in-2021.json;operating-income-of-companies-in-2021-llama-3-3-70b-instruct-state-success-9-67d479e7.json;67d479e7;three triple patterns, keyfigure;1;1,0;1,0;1,0;9;73672;1094;93853;llama-3.3-70b-instruct;False;False;1;0;0;0
